1243839861	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	3	1	3	-0.37037037037037	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839862	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								GOV	REGIME						GOV			0	085	085	08	2	7.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Turkey	TU	TU		39.059012	34.911546	TU	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839863	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								GOV	REGIME						GOV			0	085	085	08	2	7.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839864	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								GOVMIL	DEFENSE DEPARTMENT						GOV	MIL		0	070	070	07	2	7.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839865	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISR	ISRAEL	ISR								1	020	020	02	1	3.0	2	1	2	-0.37037037037037	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839866	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISR	ISRAELI	ISR								0	040	040	04	1	1.0	2	1	2	-0.37037037037037	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	1	Lebanon	LE	LE		33.833333	35.833333	LE	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839867	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISR	ISRAELI	ISR								0	043	043	04	1	2.8	2	1	2	-0.37037037037037	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	1	Lebanon	LE	LE		33.833333	35.833333	LE	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839868	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISR	ISRAEL	ISR								1	051	051	05	1	3.4	3	1	3	-0.37037037037037	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839869	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISR	ISRAEL	ISR								1	051	051	05	1	3.4	1	1	1	-0.37037037037037	1	United States	US	US		39.828175	-98.5795	US	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839870	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISRGOV	ISRAEL	ISR					GOV			1	051	051	05	1	3.4	1	1	1	-0.37037037037037	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839871	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ISRGOV	ISRAEL	ISR					GOV			1	051	051	05	1	3.4	1	1	1	-0.37037037037037	1	United States	US	US		39.828175	-98.5795	US	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839872	20250514	202505	2025	2025.3671	SYR	SYRIAN	SYR								LBN	LEBANON	LBN								0	040	040	04	1	1.0	2	1	2	-6.01503759398496	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250514180000	https://www.pbs.org/newshour/world/what-lifting-sanctions-on-syria-could-mean-for-the-war-torn-country
1243839873	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								MIL	TROOPS IN IRAQ						MIL			0	173	173	17	4	-5.0	1	1	1	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839874	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	030	030	03	1	4.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839875	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	036	036	03	1	4.0	1	1	1	-0.71138211382114	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839876	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	042	042	04	1	1.9	3	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839877	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	043	043	04	1	2.8	1	1	1	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839878	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATARI	QAT								0	051	051	05	1	3.4	1	1	1	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839879	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	057	057	05	1	8.0	2	1	2	-0.71138211382114	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839880	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	057	057	05	1	8.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839881	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	057	057	05	1	8.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839882	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								QAT	QATAR	QAT								0	057	057	05	1	8.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839883	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								REB	INSURGENCY						REB			0	071	071	07	2	7.4	2	1	2	-0.0545553737043099	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839884	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								REB	INSURGENCY						REB			0	071	071	07	2	7.4	2	1	2	-0.0545553737043099	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839885	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								REB	INSURGENCY						REB			0	071	071	07	2	7.4	6	1	6	-0.0545553737043099	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839886	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	040	040	04	1	1.0	2	1	2	-0.71138211382114	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839887	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								SAU	SAUDI	SAU								1	057	057	05	1	8.0	4	1	4	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839888	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								SAU	SAUDI	SAU								0	080	080	08	2	5.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839889	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								SAU	SAUDI	SAU								0	080	080	08	2	5.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839890	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								SAU	SAUDI ARABIA	SAU								0	193	193	19	4	-10.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Jabaliya, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5272	34.4835	-797160	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839891	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								TUR	TURKEY	TUR								0	080	080	08	2	5.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839892	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								TUR	TURKEY	TUR								0	080	080	08	2	5.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839893	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839894	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								USA	AMERICAN	USA								1	072	072	07	2	8.3	2	1	2	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839895	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								USA	AMERICAN	USA								1	072	072	07	2	8.3	2	1	2	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839896	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								USAMIL	UNITED STATES	USA					MIL			0	0874	087	08	2	10.0	1	1	1	-0.71138211382114	1	Syria	SY	SY		35	38	SY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839897	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV													1	085	085	08	2	7.0	2	1	2	1.0989010989011	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://www.yahoo.com/news/extraordinary-moment-trump-meets-syrian-172626229.html
1243839898	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV													0	160	160	16	4	-4.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839899	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	1	6	-0.0545553737043099	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839900	20250514	202505	2025	2025.3671	SYRGOV	SYRIAN	SYR					GOV			ISR	ISRAEL	ISR								1	020	020	02	1	3.0	3	1	3	-2.02020202020202	1	Syria	SY	SY		35	38	SY	1	Israel	IS	IS		31.5	34.75	IS	1	Syria	SY	SY		35	38	SY	20250514180000	https://en.apa.az/america/trump-meets-syrian-president-urges-him-to-establish-ties-with-israel-467587
1243839901	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV			QAT	QATAR	QAT								0	120	120	12	3	-4.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839902	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV			SAU	SAUDI ARABIA	SAU								0	040	040	04	1	1.0	2	1	2	-0.0545553737043099	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839903	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV			SAUGOV	SAUDI ARABIA	SAU					GOV			0	040	040	04	1	1.0	1	1	1	-0.0545553737043099	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839904	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV			SYR	SYRIAN	SYR								1	040	040	04	1	1.0	2	1	2	1.0989010989011	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://www.yahoo.com/news/extraordinary-moment-trump-meets-syrian-172626229.html
1243839905	20250514	202505	2025	2025.3671	SYRGOV	SYRIA	SYR					GOV			SYR	SYRIAN	SYR								1	085	085	08	2	7.0	2	1	2	1.0989010989011	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.yahoo.com/news/extraordinary-moment-trump-meets-syrian-172626229.html
1243839906	20250514	202505	2025	2025.3671	SYRMIL	SYRIAN	SYR					MIL			QAT	QATAR	QAT								0	042	042	04	1	1.9	6	1	6	-0.0545553737043099	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839907	20250514	202505	2025	2025.3671	THA	THAI	THA								AGR	FARMER						AGR			1	051	051	05	1	3.4	8	1	8	1.00334448160535	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250514180000	https://en.vietnamplus.vn/thai-pm-announces-comprehensive-support-plan-for-fruit-farmers-post319252.vnp
1243839908	20250514	202505	2025	2025.3671	THA	THAILAND	THA								MED	LOCAL MEDIA						MED			1	010	010	01	1	0.0	2	1	2	4.88997555012225	4	Phra Phrom, Nakhon Si Thammarat, Thailand	TH	TH64	26746	8.33911	99.9009	10847443	4	Phra Phrom, Nakhon Si Thammarat, Thailand	TH	TH64	26746	8.33911	99.9009	10847443	4	Phra Phrom, Nakhon Si Thammarat, Thailand	TH	TH64	26746	8.33911	99.9009	10847443	20250514180000	https://www.azernews.az/region/241801.html
1243839909	20250514	202505	2025	2025.3671	TUR	TURKEY	TUR								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	-5.19877675840979	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250514180000	https://www.broomfieldenterprise.com/2025/05/13/parks-and-wildlife-asks-greeley-community-to-leave-turkeys-alone-call-with-concerns/
